sensor,datetime,temperature,humidity
DHT11,2022/07/23 16:51,30,54
DHT11,2022/07/23 16:52,30,54
DHT11,2022/07/23 16:53,30,53
DHT11,2022/07/23 16:54,30,53
DHT11,2022/07/23 16:55,30,53
DHT11,2022/07/23 16:56,30,52
DHT11,2022/07/23 16:57,30,52
DHT11,2022/07/23 16:58,30,53
DHT11,2022/07/23 16:59,30,52
DHT11,2022/07/23 17:00,30,52
DHT11,2022/07/23 17:01,30,53
DHT11,2022/07/23 17:02,30,53
DHT11,2022/07/23 17:03,30,53
DHT11,2022/07/23 17:04,30,53
DHT11,2022/07/23 17:05,30,53
DHT11,2022/07/23 17:06,30,53
DHT11,2022/07/23 17:07,30,52
DHT11,2022/07/23 17:08,30,52
DHT11,2022/07/23 17:09,30,52
DHT11,2022/07/23 17:10,30,52
DHT11,2022/07/23 17:11,30,52
DHT11,2022/07/23 17:12,30,52
DHT11,2022/07/23 17:13,30,51
DHT11,2022/07/23 17:14,30,51
DHT11,2022/07/23 17:15,30,51
DHT11,2022/07/23 17:16,30,51
DHT11,2022/07/23 17:17,30,51
DHT11,2022/07/23 17:18,30,51
DHT11,2022/07/23 17:19,30,51
DHT11,2022/07/23 17:20,30,51
DHT11,2022/07/23 17:21,30,51
DHT11,2022/07/23 17:22,30,51
DHT11,2022/07/23 17:24,30,51
DHT11,2022/07/23 17:25,30,51
DHT11,2022/07/23 17:26,30,51
DHT11,2022/07/23 17:27,30,51
DHT11,2022/07/23 17:28,30,50
DHT11,2022/07/23 17:29,30,50
DHT11,2022/07/23 17:30,30,51
DHT11,2022/07/23 17:31,30,51
DHT11,2022/07/23 17:32,30,51
DHT11,2022/07/23 17:33,30,51
DHT11,2022/07/23 17:34,30,51
DHT11,2022/07/23 17:35,30,51
DHT11,2022/07/23 17:36,30,52
DHT11,2022/07/23 17:37,30,52
DHT11,2022/07/23 17:38,30,52
DHT11,2022/07/23 17:39,30,52
DHT11,2022/07/23 17:40,30,51
DHT11,2022/07/23 17:41,30,52
DHT11,2022/07/23 17:42,30,51
DHT11,2022/07/23 17:43,30,51
DHT11,2022/07/23 17:44,30,52
DHT11,2022/07/23 17:45,30,51
DHT11,2022/07/23 17:46,30,51
DHT11,2022/07/23 17:47,30,51
DHT11,2022/07/23 17:48,30,51
DHT11,2022/07/23 17:49,30,51
DHT11,2022/07/23 17:50,30,51
DHT11,2022/07/23 17:51,30,51
DHT11,2022/07/23 17:52,30,51
DHT11,2022/07/23 17:53,30,51
DHT11,2022/07/23 17:54,30,51
DHT11,2022/07/23 17:55,30,51
DHT11,2022/07/23 17:56,30,51
DHT11,2022/07/23 17:57,30,51
DHT11,2022/07/23 17:58,30,51
DHT11,2022/07/23 17:59,30,51
DHT11,2022/07/23 18:00,30,51
DHT11,2022/07/23 18:01,30,51
DHT11,2022/07/23 18:02,30,51
DHT11,2022/07/23 18:03,30,51
DHT11,2022/07/23 18:04,30,51
DHT11,2022/07/23 18:05,30,51
DHT11,2022/07/23 18:06,30,50
DHT11,2022/07/23 18:07,30,51
DHT11,2022/07/23 18:08,30,50
DHT11,2022/07/23 18:09,30,51
DHT11,2022/07/23 18:10,30,52
DHT11,2022/07/23 18:11,30,52
DHT11,2022/07/23 18:12,30,52
DHT11,2022/07/23 18:13,30,51
DHT11,2022/07/23 18:14,30,51
DHT11,2022/07/23 18:15,30,52
DHT11,2022/07/23 18:16,30,52
DHT11,2022/07/23 18:17,30,51
DHT11,2022/07/23 18:18,30,52
DHT11,2022/07/23 18:19,30,52
DHT11,2022/07/23 18:20,30,52
DHT11,2022/07/23 18:21,30,51
DHT11,2022/07/23 18:22,30,52
DHT11,2022/07/23 18:23,30,51
DHT11,2022/07/23 18:24,30,51
DHT11,2022/07/23 18:25,30,52
DHT11,2022/07/23 18:26,30,52
DHT11,2022/07/23 18:27,30,52
DHT11,2022/07/23 18:28,30,52
DHT11,2022/07/23 18:29,30,51
DHT11,2022/07/23 18:30,30,51
DHT11,2022/07/23 18:31,30,52
DHT11,2022/07/23 18:32,30,52
DHT11,2022/07/23 18:33,30,52
DHT11,2022/07/23 18:34,30,52
DHT11,2022/07/23 18:35,30,53
DHT11,2022/07/23 18:36,30,53
DHT11,2022/07/23 18:37,30,53
DHT11,2022/07/23 18:38,30,53
DHT11,2022/07/23 18:39,30,53
DHT11,2022/07/23 18:40,30,52
DHT11,2022/07/23 18:41,30,53
DHT11,2022/07/23 18:42,30,53
DHT11,2022/07/23 18:43,30,53
DHT11,2022/07/23 18:44,30,53
DHT11,2022/07/23 18:46,30,53
DHT11,2022/07/23 18:47,30,53
DHT11,2022/07/23 18:48,30,53
DHT11,2022/07/23 18:49,30,53
DHT11,2022/07/23 18:50,30,53
DHT11,2022/07/23 18:51,30,54
DHT11,2022/07/23 18:52,30,54
DHT11,2022/07/23 18:53,30,54
DHT11,2022/07/23 18:54,30,54
DHT11,2022/07/23 18:55,30,54
DHT11,2022/07/23 18:56,30,54
DHT11,2022/07/23 18:57,30,54
DHT11,2022/07/23 18:58,30,53
DHT11,2022/07/23 18:59,30,54
DHT11,2022/07/23 19:00,30,52
DHT11,2022/07/23 19:01,30,54
DHT11,2022/07/23 19:02,30,53
DHT11,2022/07/23 19:03,30,54
DHT11,2022/07/23 19:04,30,54
DHT11,2022/07/23 19:05,30,54
DHT11,2022/07/23 19:06,30,54
DHT11,2022/07/23 19:07,30,55
DHT11,2022/07/23 19:08,30,54
DHT11,2022/07/23 19:09,30,54
DHT11,2022/07/23 19:10,30,54
DHT11,2022/07/23 19:11,30,54
DHT11,2022/07/23 19:12,30,54
DHT11,2022/07/23 19:13,30,54
DHT11,2022/07/23 19:14,30,54
DHT11,2022/07/23 19:15,30,54
DHT11,2022/07/23 19:16,30,54
DHT11,2022/07/23 19:17,30,54
DHT11,2022/07/23 19:18,30,54
DHT11,2022/07/23 19:19,30,54
DHT11,2022/07/23 19:20,30,54
DHT11,2022/07/23 19:21,30,54
DHT11,2022/07/23 19:22,30,54
DHT11,2022/07/23 19:23,30,54
DHT11,2022/07/23 19:24,30,54
DHT11,2022/07/23 19:25,30,55
DHT11,2022/07/23 19:26,30,54
DHT11,2022/07/23 19:27,30,53
DHT11,2022/07/23 19:28,30,54
DHT11,2022/07/23 19:29,30,55
DHT11,2022/07/23 19:30,30,55
DHT11,2022/07/23 19:31,30,54
DHT11,2022/07/23 19:32,30,55
DHT11,2022/07/23 19:33,30,55
DHT11,2022/07/23 19:34,30,55
DHT11,2022/07/23 19:35,30,53
DHT11,2022/07/23 19:36,30,54
DHT11,2022/07/23 19:37,30,54
DHT11,2022/07/23 19:38,30,54
DHT11,2022/07/23 19:39,30,55
DHT11,2022/07/23 19:40,30,54
DHT11,2022/07/23 19:41,30,54
DHT11,2022/07/23 19:42,30,53
DHT11,2022/07/23 19:43,30,54
DHT11,2022/07/23 19:44,30,54
DHT11,2022/07/23 19:45,30,55
DHT11,2022/07/23 19:46,30,55
DHT11,2022/07/23 19:47,30,54
DHT11,2022/07/23 19:48,30,55
DHT11,2022/07/23 19:49,30,55
DHT11,2022/07/23 19:51,30,54
DHT11,2022/07/23 19:52,30,54
DHT11,2022/07/23 19:53,30,54
DHT11,2022/07/23 19:54,30,55
DHT11,2022/07/23 19:55,30,54
DHT11,2022/07/23 19:56,30,55
DHT11,2022/07/23 19:57,30,54
DHT11,2022/07/23 19:58,30,55
DHT11,2022/07/23 19:59,30,54
DHT11,2022/07/23 20:00,30,55
DHT11,2022/07/23 20:01,30,54
DHT11,2022/07/23 20:02,30,54
DHT11,2022/07/23 20:03,30,55
DHT11,2022/07/23 20:04,30,55
DHT11,2022/07/23 20:05,30,55
DHT11,2022/07/23 20:06,30,55
DHT11,2022/07/23 20:07,30,55
DHT11,2022/07/23 20:08,30,55
DHT11,2022/07/23 20:09,30,54
DHT11,2022/07/23 20:10,30,55
DHT11,2022/07/23 20:11,30,55
DHT11,2022/07/23 20:12,30,55
DHT11,2022/07/23 20:13,30,55
DHT11,2022/07/23 20:14,30,55
DHT11,2022/07/23 20:15,30,54
DHT11,2022/07/23 20:16,30,55
DHT11,2022/07/23 20:17,30,55
DHT11,2022/07/23 20:18,30,54
DHT11,2022/07/23 20:19,30,53
DHT11,2022/07/23 20:20,30,53
DHT11,2022/07/23 20:21,30,52
DHT11,2022/07/23 20:22,30,52
DHT11,2022/07/23 20:23,30,52
DHT11,2022/07/23 20:24,30,53
DHT11,2022/07/23 20:25,30,53
DHT11,2022/07/23 20:26,30,52
DHT11,2022/07/23 20:27,30,52
DHT11,2022/07/23 20:28,30,51
DHT11,2022/07/23 20:29,30,52
DHT11,2022/07/23 20:30,30,52
DHT11,2022/07/23 20:31,30,52
DHT11,2022/07/23 20:32,30,51
DHT11,2022/07/23 20:33,30,52
DHT11,2022/07/23 20:34,30,53
DHT11,2022/07/23 20:35,30,53
DHT11,2022/07/23 20:36,30,51
DHT11,2022/07/23 20:37,30,50
DHT11,2022/07/23 20:38,30,50
DHT11,2022/07/23 20:39,30,53
DHT11,2022/07/23 20:40,30,54
DHT11,2022/07/23 20:41,30,54
DHT11,2022/07/23 20:42,30,54
DHT11,2022/07/23 20:43,30,54
DHT11,2022/07/23 20:44,30,52
DHT11,2022/07/23 20:45,30,52
DHT11,2022/07/23 20:46,30,54
DHT11,2022/07/23 20:47,30,54
DHT11,2022/07/23 20:48,30,54
DHT11,2022/07/23 20:49,30,54
DHT11,2022/07/23 20:50,30,55
DHT11,2022/07/23 20:51,30,55
DHT11,2022/07/23 20:52,30,55
DHT11,2022/07/23 20:53,30,56
DHT11,2022/07/23 20:54,29,56
DHT11,2022/07/23 20:55,29,56
DHT11,2022/07/23 20:56,29,57
DHT11,2022/07/23 20:57,29,56
DHT11,2022/07/23 20:58,29,56
DHT11,2022/07/23 21:00,29,56
DHT11,2022/07/23 21:01,29,56
DHT11,2022/07/23 21:02,29,56
DHT11,2022/07/23 21:03,30,56
DHT11,2022/07/23 21:04,30,55
DHT11,2022/07/23 21:05,30,55
DHT11,2022/07/23 21:06,30,55
DHT11,2022/07/23 21:07,30,55
DHT11,2022/07/23 21:08,30,56
DHT11,2022/07/23 21:09,30,57
DHT11,2022/07/23 21:10,29,57
DHT11,2022/07/23 21:11,29,57
DHT11,2022/07/23 21:12,29,57
DHT11,2022/07/23 21:13,29,57
DHT11,2022/07/23 21:14,29,57
DHT11,2022/07/23 21:15,29,57
DHT11,2022/07/23 21:16,29,57
DHT11,2022/07/23 21:17,29,56
DHT11,2022/07/23 21:18,29,55
DHT11,2022/07/23 21:19,29,55
DHT11,2022/07/23 21:20,30,56
DHT11,2022/07/23 21:21,30,56
DHT11,2022/07/23 21:22,30,56
DHT11,2022/07/23 21:23,30,56
DHT11,2022/07/23 21:24,30,56
DHT11,2022/07/23 21:25,29,57
DHT11,2022/07/23 21:26,29,57
DHT11,2022/07/23 21:27,29,57
DHT11,2022/07/23 21:28,29,57
DHT11,2022/07/23 21:29,29,57
DHT11,2022/07/23 21:30,29,57
DHT11,2022/07/23 21:31,29,57
DHT11,2022/07/23 21:32,29,57
DHT11,2022/07/23 21:33,29,57
DHT11,2022/07/23 21:34,29,58
DHT11,2022/07/23 21:35,29,57
DHT11,2022/07/23 21:36,29,58
DHT11,2022/07/23 21:37,29,57
DHT11,2022/07/23 21:38,29,58
DHT11,2022/07/23 21:39,29,58
DHT11,2022/07/23 21:40,29,57
DHT11,2022/07/23 21:41,29,58
DHT11,2022/07/23 21:42,29,58
DHT11,2022/07/23 21:43,29,58
DHT11,2022/07/23 21:44,29,58
DHT11,2022/07/23 21:45,29,58
DHT11,2022/07/23 21:46,29,58
DHT11,2022/07/23 21:47,29,58
DHT11,2022/07/23 21:48,29,58
DHT11,2022/07/23 21:49,29,58
DHT11,2022/07/23 21:50,29,58
DHT11,2022/07/23 21:51,29,58
DHT11,2022/07/23 21:52,29,58
DHT11,2022/07/23 21:53,29,58
DHT11,2022/07/23 21:54,29,58
DHT11,2022/07/23 21:55,29,58
DHT11,2022/07/23 21:56,29,57
DHT11,2022/07/23 21:57,29,57
DHT11,2022/07/23 21:58,29,56
DHT11,2022/07/23 21:59,29,57
DHT11,2022/07/23 22:00,29,57
DHT11,2022/07/23 22:01,29,57
DHT11,2022/07/23 22:02,29,57
DHT11,2022/07/23 22:03,29,57
DHT11,2022/07/23 22:04,29,58
DHT11,2022/07/23 22:05,29,57
DHT11,2022/07/23 22:06,29,58
DHT11,2022/07/23 22:07,29,57
DHT11,2022/07/23 22:08,29,57
DHT11,2022/07/23 22:09,29,57
DHT11,2022/07/23 22:10,29,57
DHT11,2022/07/23 22:11,29,56
DHT11,2022/07/23 22:13,29,56
DHT11,2022/07/23 22:14,29,57
DHT11,2022/07/23 22:15,29,57
DHT11,2022/07/23 22:16,29,57
DHT11,2022/07/23 22:17,29,56
DHT11,2022/07/23 22:18,29,56
DHT11,2022/07/23 22:19,29,55
DHT11,2022/07/23 22:20,29,56
DHT11,2022/07/23 22:21,29,56
DHT11,2022/07/23 22:22,29,56
DHT11,2022/07/23 22:23,29,58
DHT11,2022/07/23 22:24,29,58
DHT11,2022/07/23 22:25,29,58
DHT11,2022/07/23 22:26,29,58
DHT11,2022/07/23 22:27,29,56
DHT11,2022/07/23 22:28,29,57
DHT11,2022/07/23 22:29,29,57
DHT11,2022/07/23 22:30,29,58
DHT11,2022/07/23 22:31,29,59
DHT11,2022/07/23 22:32,29,59
DHT11,2022/07/23 22:33,29,59
DHT11,2022/07/23 22:34,29,59
DHT11,2022/07/23 22:35,29,59
DHT11,2022/07/23 22:36,29,58
DHT11,2022/07/23 22:37,29,58
DHT11,2022/07/23 22:38,29,59
DHT11,2022/07/23 22:39,29,59
DHT11,2022/07/23 22:40,29,59
DHT11,2022/07/23 22:41,29,59
DHT11,2022/07/23 22:42,29,59
DHT11,2022/07/23 22:43,29,59
DHT11,2022/07/23 22:44,29,59
DHT11,2022/07/23 22:45,29,59
DHT11,2022/07/23 22:46,29,60
DHT11,2022/07/23 22:47,29,59
DHT11,2022/07/23 22:48,29,59
DHT11,2022/07/23 22:49,29,59
DHT11,2022/07/23 22:50,29,59
DHT11,2022/07/23 22:51,29,59
DHT11,2022/07/23 22:52,29,59
DHT11,2022/07/23 22:53,29,59
DHT11,2022/07/23 22:54,29,59
DHT11,2022/07/23 22:55,29,59
DHT11,2022/07/23 22:56,29,59
DHT11,2022/07/23 22:57,29,59
DHT11,2022/07/23 22:58,29,59
DHT11,2022/07/23 22:59,29,59
DHT11,2022/07/23 23:00,29,59
DHT11,2022/07/23 23:01,29,58
DHT11,2022/07/23 23:02,29,58
DHT11,2022/07/23 23:03,29,58
DHT11,2022/07/23 23:04,29,58
DHT11,2022/07/23 23:05,29,59
DHT11,2022/07/23 23:06,29,59
DHT11,2022/07/23 23:07,29,58
DHT11,2022/07/23 23:08,29,59
DHT11,2022/07/23 23:09,29,58
DHT11,2022/07/23 23:10,29,58
DHT11,2022/07/23 23:11,29,57
DHT11,2022/07/23 23:12,29,57
DHT11,2022/07/23 23:13,29,57
DHT11,2022/07/23 23:14,29,57
DHT11,2022/07/23 23:15,29,57
DHT11,2022/07/23 23:16,29,58
DHT11,2022/07/23 23:17,29,58
DHT11,2022/07/23 23:18,29,58
DHT11,2022/07/23 23:19,29,58
DHT11,2022/07/23 23:20,29,58
DHT11,2022/07/23 23:21,29,58
DHT11,2022/07/23 23:22,29,57
DHT11,2022/07/23 23:23,29,59
DHT11,2022/07/23 23:24,29,59
DHT11,2022/07/23 23:26,29,59
DHT11,2022/07/23 23:27,29,59
DHT11,2022/07/23 23:28,29,59
DHT11,2022/07/23 23:29,29,59
DHT11,2022/07/23 23:30,29,60
DHT11,2022/07/23 23:31,29,59
DHT11,2022/07/23 23:32,29,59
DHT11,2022/07/23 23:33,29,60
DHT11,2022/07/23 23:34,29,60
DHT11,2022/07/23 23:35,29,60
DHT11,2022/07/23 23:36,29,59
DHT11,2022/07/23 23:37,29,59
DHT11,2022/07/23 23:38,29,59
DHT11,2022/07/23 23:39,29,59
DHT11,2022/07/23 23:40,29,59
DHT11,2022/07/23 23:41,29,59
DHT11,2022/07/23 23:42,29,58
DHT11,2022/07/23 23:43,29,59
DHT11,2022/07/23 23:44,29,59
DHT11,2022/07/23 23:45,29,59
DHT11,2022/07/23 23:46,29,59
DHT11,2022/07/23 23:47,29,59
DHT11,2022/07/23 23:48,29,59
DHT11,2022/07/23 23:49,29,59
DHT11,2022/07/23 23:50,29,59
DHT11,2022/07/23 23:51,29,59
DHT11,2022/07/23 23:52,29,59
DHT11,2022/07/23 23:53,29,58
DHT11,2022/07/23 23:54,29,57
DHT11,2022/07/23 23:55,29,57
DHT11,2022/07/23 23:56,29,58
DHT11,2022/07/23 23:57,29,58
DHT11,2022/07/23 23:58,29,59
DHT11,2022/07/23 23:59,29,59
DHT11,2022/07/24 0:00,29,59
DHT11,2022/07/24 0:01,29,58
DHT11,2022/07/24 0:02,29,58
DHT11,2022/07/24 0:03,29,58
DHT11,2022/07/24 0:04,29,58
DHT11,2022/07/24 0:05,29,58
DHT11,2022/07/24 0:06,29,58
DHT11,2022/07/24 0:07,29,59
DHT11,2022/07/24 0:08,29,59
DHT11,2022/07/24 0:09,29,59
DHT11,2022/07/24 0:10,29,59
DHT11,2022/07/24 0:11,29,59
DHT11,2022/07/24 0:12,29,59
DHT11,2022/07/24 0:13,29,58
DHT11,2022/07/24 0:14,29,59
DHT11,2022/07/24 0:15,29,58
DHT11,2022/07/24 0:16,29,58
DHT11,2022/07/24 0:17,29,58
DHT11,2022/07/24 0:18,29,57
DHT11,2022/07/24 0:19,29,57
DHT11,2022/07/24 0:20,29,57
DHT11,2022/07/24 0:21,29,57
DHT11,2022/07/24 0:22,29,57
DHT11,2022/07/24 0:23,29,57
DHT11,2022/07/24 0:24,29,58
DHT11,2022/07/24 0:25,29,58
DHT11,2022/07/24 0:26,29,58
DHT11,2022/07/24 0:27,29,58
DHT11,2022/07/24 0:28,29,58
DHT11,2022/07/24 0:29,29,58
DHT11,2022/07/24 0:30,29,58
DHT11,2022/07/24 0:31,29,58
DHT11,2022/07/24 0:32,29,58
DHT11,2022/07/24 0:33,29,58
DHT11,2022/07/24 0:34,29,58
DHT11,2022/07/24 0:35,29,58
DHT11,2022/07/24 0:36,29,58
DHT11,2022/07/24 0:37,29,58
DHT11,2022/07/24 0:38,29,58
DHT11,2022/07/24 0:39,29,58
DHT11,2022/07/24 0:40,29,59
DHT11,2022/07/24 0:41,29,59
DHT11,2022/07/24 0:42,29,58
DHT11,2022/07/24 0:43,29,58
DHT11,2022/07/24 0:44,29,58
DHT11,2022/07/24 0:45,29,58
DHT11,2022/07/24 0:46,29,58
DHT11,2022/07/24 0:47,29,57
DHT11,2022/07/24 0:48,29,58
DHT11,2022/07/24 0:49,29,57
DHT11,2022/07/24 0:50,29,58
DHT11,2022/07/24 0:52,29,57
DHT11,2022/07/24 0:53,29,58
DHT11,2022/07/24 0:54,29,58
DHT11,2022/07/24 0:55,29,58
DHT11,2022/07/24 0:56,29,58
DHT11,2022/07/24 0:57,29,58
DHT11,2022/07/24 0:58,29,58
DHT11,2022/07/24 0:59,29,58
DHT11,2022/07/24 1:00,29,57
DHT11,2022/07/24 1:01,29,57
DHT11,2022/07/24 1:02,29,58
DHT11,2022/07/24 1:03,29,57
DHT11,2022/07/24 1:04,29,57
DHT11,2022/07/24 1:05,29,57
DHT11,2022/07/24 1:06,29,58
DHT11,2022/07/24 1:07,29,58
DHT11,2022/07/24 1:08,29,58
DHT11,2022/07/24 1:09,29,58
DHT11,2022/07/24 1:10,29,58
DHT11,2022/07/24 1:11,29,58
DHT11,2022/07/24 1:12,29,58
DHT11,2022/07/24 1:13,29,58
DHT11,2022/07/24 1:14,29,57
DHT11,2022/07/24 1:15,29,57
DHT11,2022/07/24 1:16,29,57
DHT11,2022/07/24 1:17,29,57
DHT11,2022/07/24 1:18,29,58
DHT11,2022/07/24 1:19,29,58
DHT11,2022/07/24 1:20,29,58
DHT11,2022/07/24 1:21,29,58
DHT11,2022/07/24 1:22,29,58
DHT11,2022/07/24 1:23,29,58
DHT11,2022/07/24 1:24,29,58
DHT11,2022/07/24 1:25,29,58
DHT11,2022/07/24 1:26,29,58
DHT11,2022/07/24 1:27,29,58
DHT11,2022/07/24 1:28,29,58
DHT11,2022/07/24 1:29,29,58
DHT11,2022/07/24 1:30,29,58
DHT11,2022/07/24 1:31,29,58
DHT11,2022/07/24 1:32,29,58
DHT11,2022/07/24 1:33,29,58
DHT11,2022/07/24 1:34,29,58
DHT11,2022/07/24 1:35,29,58
DHT11,2022/07/24 1:36,29,58
DHT11,2022/07/24 1:37,29,57
DHT11,2022/07/24 1:38,29,58
DHT11,2022/07/24 1:39,29,57
DHT11,2022/07/24 1:40,29,58
DHT11,2022/07/24 1:41,29,58
DHT11,2022/07/24 1:42,29,58
DHT11,2022/07/24 1:43,29,58
DHT11,2022/07/24 1:44,29,58
DHT11,2022/07/24 1:45,29,58
DHT11,2022/07/24 1:46,29,58
DHT11,2022/07/24 1:47,29,58
DHT11,2022/07/24 1:48,29,58
DHT11,2022/07/24 1:49,29,57
DHT11,2022/07/24 1:50,29,58
DHT11,2022/07/24 1:51,29,58
DHT11,2022/07/24 1:52,29,58
DHT11,2022/07/24 1:53,29,58
DHT11,2022/07/24 1:54,29,58
DHT11,2022/07/24 1:55,29,58
DHT11,2022/07/24 1:56,29,58
DHT11,2022/07/24 1:57,29,58
DHT11,2022/07/24 1:58,29,58
DHT11,2022/07/24 1:59,29,58
DHT11,2022/07/24 2:00,29,59
DHT11,2022/07/24 2:01,29,59
DHT11,2022/07/24 2:02,29,58
DHT11,2022/07/24 2:03,29,58
DHT11,2022/07/24 2:04,29,59
DHT11,2022/07/24 2:05,29,58
DHT11,2022/07/24 2:06,29,57
DHT11,2022/07/24 2:07,29,58
DHT11,2022/07/24 2:08,29,58
DHT11,2022/07/24 2:10,29,58
DHT11,2022/07/24 2:11,29,58
DHT11,2022/07/24 2:12,29,58
DHT11,2022/07/24 2:13,29,58
DHT11,2022/07/24 2:14,29,58
DHT11,2022/07/24 2:15,29,58
DHT11,2022/07/24 2:16,29,58
DHT11,2022/07/24 2:17,29,58
DHT11,2022/07/24 2:18,29,58
DHT11,2022/07/24 2:19,29,58
DHT11,2022/07/24 2:20,29,57
DHT11,2022/07/24 2:21,29,58
DHT11,2022/07/24 2:22,29,58
DHT11,2022/07/24 2:23,29,58
DHT11,2022/07/24 2:24,29,57
DHT11,2022/07/24 2:25,29,58
DHT11,2022/07/24 2:26,29,58
DHT11,2022/07/24 2:27,29,58
DHT11,2022/07/24 2:28,29,57
DHT11,2022/07/24 2:29,29,58
DHT11,2022/07/24 2:30,29,58
DHT11,2022/07/24 2:31,29,57
DHT11,2022/07/24 2:32,29,57
DHT11,2022/07/24 2:33,29,57
DHT11,2022/07/24 2:34,29,57
DHT11,2022/07/24 2:35,29,57
DHT11,2022/07/24 2:36,29,57
DHT11,2022/07/24 2:37,29,58
DHT11,2022/07/24 2:38,29,58
DHT11,2022/07/24 2:39,29,58
DHT11,2022/07/24 2:40,29,57
DHT11,2022/07/24 2:41,29,56
DHT11,2022/07/24 2:42,29,57
DHT11,2022/07/24 2:43,29,57
DHT11,2022/07/24 2:44,29,58
DHT11,2022/07/24 2:45,29,58
DHT11,2022/07/24 2:46,29,58
DHT11,2022/07/24 2:47,29,57
DHT11,2022/07/24 2:48,29,58
DHT11,2022/07/24 2:49,29,57
DHT11,2022/07/24 2:50,29,57
DHT11,2022/07/24 2:51,29,57
DHT11,2022/07/24 2:52,29,57
DHT11,2022/07/24 2:53,29,57
DHT11,2022/07/24 2:54,29,57
DHT11,2022/07/24 2:55,29,56
DHT11,2022/07/24 2:56,29,57
DHT11,2022/07/24 2:57,29,57
DHT11,2022/07/24 2:58,29,56
DHT11,2022/07/24 2:59,29,57
DHT11,2022/07/24 3:00,29,57
DHT11,2022/07/24 3:01,29,57
DHT11,2022/07/24 3:02,29,57
DHT11,2022/07/24 3:03,29,57
DHT11,2022/07/24 3:04,29,56
DHT11,2022/07/24 3:05,29,56
DHT11,2022/07/24 3:06,29,56
DHT11,2022/07/24 3:07,29,56
DHT11,2022/07/24 3:08,29,56
DHT11,2022/07/24 3:09,29,57
DHT11,2022/07/24 3:10,29,57
DHT11,2022/07/24 3:11,29,56
DHT11,2022/07/24 3:12,29,56
DHT11,2022/07/24 3:13,29,57
DHT11,2022/07/24 3:14,29,57
DHT11,2022/07/24 3:15,29,56
DHT11,2022/07/24 3:16,29,56
DHT11,2022/07/24 3:18,29,57
DHT11,2022/07/24 3:19,29,56
DHT11,2022/07/24 3:20,29,57
DHT11,2022/07/24 3:21,29,57
DHT11,2022/07/24 3:22,29,56
DHT11,2022/07/24 3:23,29,55
DHT11,2022/07/24 3:24,29,55
DHT11,2022/07/24 3:25,29,56
DHT11,2022/07/24 3:26,29,56
DHT11,2022/07/24 3:27,29,56
DHT11,2022/07/24 3:28,29,56
DHT11,2022/07/24 3:29,29,56
DHT11,2022/07/24 3:30,29,56
DHT11,2022/07/24 3:31,29,57
DHT11,2022/07/24 3:32,29,57
DHT11,2022/07/24 3:33,29,57
DHT11,2022/07/24 3:34,29,57
DHT11,2022/07/24 3:35,29,57
DHT11,2022/07/24 3:36,29,57
DHT11,2022/07/24 3:37,29,57
DHT11,2022/07/24 3:38,29,58
DHT11,2022/07/24 3:39,29,58
DHT11,2022/07/24 3:40,29,57
DHT11,2022/07/24 3:41,29,57
DHT11,2022/07/24 3:42,29,57
DHT11,2022/07/24 3:43,29,57
DHT11,2022/07/24 3:44,29,57
DHT11,2022/07/24 3:45,29,57
DHT11,2022/07/24 3:46,29,57
DHT11,2022/07/24 3:47,29,57
DHT11,2022/07/24 3:48,29,57
DHT11,2022/07/24 3:49,29,57
DHT11,2022/07/24 3:50,29,57
DHT11,2022/07/24 3:51,29,57
DHT11,2022/07/24 3:52,29,57
DHT11,2022/07/24 3:53,29,57
DHT11,2022/07/24 3:54,29,57
DHT11,2022/07/24 3:55,29,57
DHT11,2022/07/24 3:56,29,57
DHT11,2022/07/24 3:57,29,57
DHT11,2022/07/24 3:58,29,57
DHT11,2022/07/24 3:59,29,57
DHT11,2022/07/24 4:00,29,57
DHT11,2022/07/24 4:01,29,57
DHT11,2022/07/24 4:02,29,57
DHT11,2022/07/24 4:03,29,57
DHT11,2022/07/24 4:04,29,58
DHT11,2022/07/24 4:05,29,58
DHT11,2022/07/24 4:06,29,58
DHT11,2022/07/24 4:07,29,58
DHT11,2022/07/24 4:08,29,58
DHT11,2022/07/24 4:09,29,58
DHT11,2022/07/24 4:10,29,57
DHT11,2022/07/24 4:11,29,57
DHT11,2022/07/24 4:12,29,57
DHT11,2022/07/24 4:13,29,57
DHT11,2022/07/24 4:14,29,57
DHT11,2022/07/24 4:15,29,57
DHT11,2022/07/24 4:16,29,57
DHT11,2022/07/24 4:17,29,57
DHT11,2022/07/24 4:18,29,57
DHT11,2022/07/24 4:19,29,56
DHT11,2022/07/24 4:20,29,57
DHT11,2022/07/24 4:21,29,57
DHT11,2022/07/24 4:22,29,57
DHT11,2022/07/24 4:23,29,57
DHT11,2022/07/24 4:24,29,57
DHT11,2022/07/24 4:25,29,57
DHT11,2022/07/24 4:26,29,57
DHT11,2022/07/24 4:27,29,57
DHT11,2022/07/24 4:28,29,58
DHT11,2022/07/24 4:29,29,58
DHT11,2022/07/24 4:31,29,58
DHT11,2022/07/24 4:32,29,58
DHT11,2022/07/24 4:33,29,58
DHT11,2022/07/24 4:34,29,57
DHT11,2022/07/24 4:35,29,56
DHT11,2022/07/24 4:36,29,57
DHT11,2022/07/24 4:37,29,58
DHT11,2022/07/24 4:38,29,58
DHT11,2022/07/24 4:39,29,58
